ut,time,wfs,file,exptime,airmass,az,el,osst,outt,chamt,tiltx,tilty,transx,transy,focus,focerr,cc_x_err,cc_y_err,xcen,ycen,seeing,raw_seeing,fwhm,wavefront_rms,residual_rms
2019-06-01 03:21:28.193,2019-06-01T03:21:28.193000,binospec,wfs_ff_cal_img_2019.0601.032128.fits,20.0,1.1045,142.83416045,64.87157307,13.25,13.3,13.061,278.26,109.37,398.69,2535.25,14378.03,-8.31,-0.0,16.044,288.54058903314103,248.26025140012237,1.4607827726509923,1.550547483960585,7.987778416249922,738.7911509205181,1160.569298706455
2019-06-01 03:22:53.260,2019-06-01T03:22:53.260000,binospec,wfs_ff_cal_img_2019.0601.032253.fits,30.0,1.1029,143.52682481,65.05310497,13.0,13.2,13.033,277.92,125.2,1.12,2529.36,14368.44,-1.1,-11.020999999999999,8.686,263.03214161194404,247.6111166253877,1.4961966931369888,1.5867568161734742,8.137861369007293,590.7150108680718,940.987784885947
2019-06-01 03:24:15.487,2019-06-01T03:24:15.487000,binospec,wfs_ff_cal_img_2019.0601.032415.fits,40.0,1.1014,144.22005781,65.22665462,13.0,13.2,13.065999999999999,275.6,127.57,-59.65,2476.55,14342.18,-8.13,0.0,1.7369999999999999,277.42166272960174,239.48563629711091,1.3537701914505376,1.4345377804781851,7.503594776194611,359.28203787107645,935.5968632888748
2019-06-01 03:24:58.780,2019-06-01T03:24:58.780000,binospec,wfs_ff_cal_img_2019.0601.032458.fits,40.0,1.1005,144.60185416,65.32112202,13.0,13.2,13.040999999999999,275.4,127.48,-100.2,2473.43,14342.64,-14.75,10.083,-1.6,298.0747115337977,242.4417820056748,1.5027479689808492,1.5916228953645104,8.157993883174889,678.0875847890665,935.1356456944587
2019-06-01 03:25:42.092,2019-06-01T03:25:42.092000,binospec,wfs_ff_cal_img_2019.0601.032542.fits,40.0,1.0998,144.96441371,65.40757498,13.0,13.2,13.044,275.13,129.06,-122.87,2471.12,14324.97,-4.36,-0.0,2.425,264.04272367044496,252.0126265702096,1.6052635014270589,1.6995524054879378,8.602351671687613,288.2097917900868,1230.0278118645144
2019-06-01 03:26:25.384,2019-06-01T03:26:25.384000,binospec,wfs_ff_cal_img_2019.0601.032625.fits,40.0,1.099,145.33742314,65.49655994,13.0,13.2,13.068,274.88,129.89,-138.56,2470.39,14318.05,-0.0,0.0,0.275,295.61419824526257,249.66622807157853,1.4785560863144445,1.5647192257803424,8.046576127787857,175.23896438182322,1076.3041404429364
2019-06-01 03:27:08.637,2019-06-01T03:27:08.637000,binospec,wfs_ff_cal_img_2019.0601.032708.fits,40.0,1.0982,145.70814734,65.58568438,13.0,13.2,13.097999999999999,274.86,130.49,-139.29,2468.4,14315.77,0.0,-1.361,1.058,272.70715042406016,235.62118097705033,1.4406585967015946,1.5239472645763303,7.877213114021031,226.20550175694484,1207.7601350728455
2019-06-01 03:27:52.029,2019-06-01T03:27:52.029000,binospec,wfs_ff_cal_img_2019.0601.032752.fits,40.0,1.0974,146.08631734,65.67329605,13.0,13.2,13.087,274.63,130.47,-138.46,2466.32,14315.26,-0.0,0.0,0.0,292.76237299114507,244.2348802452631,1.3385231734947876,1.4152881419437309,7.4227461034069435,154.07943689427182,1178.6212855188326
2019-06-01 03:28:35.267,2019-06-01T03:28:35.267000,binospec,wfs_ff_cal_img_2019.0601.032835.fits,40.0,1.0967,146.4649916,65.75988849,13.0,13.2,13.065999999999999,274.44,130.39,-137.23,2463.74,14314.51,-1.36,0.0,0.47100000000000003,288.42263436219747,244.42031945210158,1.3222638085103704,1.3975611426955343,7.3481612617587055,171.0668540274275,1294.4001003801438
2019-06-01 03:29:18.582,2019-06-01T03:29:18.582000,binospec,wfs_ff_cal_img_2019.0601.032918.fits,40.0,1.0959999999999999,146.83805468,65.84533294,13.0,13.2,13.03,274.2,130.3,-142.12,2461.79,14314.41,-3.67,0.0,0.0,293.41873894053936,243.63183120754962,1.1923832184799252,1.2598016930448923,6.764124462493073,229.92743048994058,1285.6273048919736
2019-06-01 03:30:01.880,2019-06-01T03:30:01.880000,binospec,wfs_ff_cal_img_2019.0601.033001.fits,40.0,1.0953,147.22205044,65.92766602,13.0,13.2,12.992,274.01,130.46,-141.36,2459.66,14314.65,-2.3,0.0,0.0,296.08012746691054,242.42606573432042,1.3375690096877897,1.4126548035879172,7.411674547083762,178.8639408185117,1314.3244850693202
2019-06-01 03:30:45.480,2019-06-01T03:30:45.480000,binospec,wfs_ff_cal_img_2019.0601.033045.fits,40.0,1.0945,147.61613131,66.01316411,13.0,13.1,12.954,273.81,130.37,-140.55,2457.8,14313.76,-4.99,1.162,0.0,283.1331654322542,250.40954819617787,1.540486777116303,1.6262504674824998,8.301011022896558,324.93524661633563,2280.8015339255608
2019-06-01 03:31:28.732,2019-06-01T03:31:28.732000,binospec,wfs_ff_cal_img_2019.0601.033128.fits,40.0,1.0938,147.99985885,66.09525044,13.0,13.2,12.998,273.63,130.31,-139.08,2468.94,14313.27,-0.0,0.0,0.0,295.3260817484905,238.3577928242676,1.6029325869638578,1.691523397610636,8.569436449694809,145.929304449636,1353.1052672148485
2019-06-01 03:32:12.243,2019-06-01T03:32:12.243000,binospec,wfs_ff_cal_img_2019.0601.033212.fits,40.0,1.0931,148.38977693,66.1772402,13.0,13.2,12.960999999999999,273.72,130.12,-138.59,2468.45,14312.49,-2.57,0.799,0.0,280.584269328924,234.64841321937755,1.4954469327249709,1.5774911915459666,8.099502578975248,193.51148121860697,1429.6009953628934
2019-06-01 03:32:55.484,2019-06-01T03:32:55.484000,binospec,wfs_ff_cal_img_2019.0601.033255.fits,40.0,1.0925,148.78369686,66.25861842,13.0,13.2,12.987,273.86,130.1,-137.65,2475.24,14313.67,-0.0,0.0,0.0,293.936183785947,234.2003640997509,1.560580887068983,1.6456563543609608,8.380971993456262,154.7882393404979,1554.0796788503455
2019-06-01 03:33:38.743,2019-06-01T03:33:38.743000,binospec,wfs_ff_cal_img_2019.0601.033338.fits,40.0,1.0918,149.17287465,66.33768994,13.0,13.2,12.979000000000001,273.99,130.0,-136.68,2473.11,14313.24,-1.62,0.0,0.0,297.6270316620878,240.5725234783477,1.3767670510584606,1.4512636509282866,7.573724244189547,165.99655132706502,1509.493827728558
2019-06-01 03:34:22.039,2019-06-01T03:34:22.039000,binospec,wfs_ff_cal_img_2019.0601.033422.fits,40.0,1.0911,149.56736322,66.41631085,13.0,13.2,12.965,273.79,129.99,-135.76,2471.16,14311.66,-5.96,0.0,0.0,294.04875900821776,243.1575697882692,1.145213532066888,1.206716370706418,6.536895449925523,265.8129276431675,1572.1084367352537
2019-06-01 03:35:05.398,2019-06-01T03:35:05.398000,binospec,wfs_ff_cal_img_2019.0601.033505.fits,40.0,1.0905,149.96979112,66.49523216,13.0,13.2,12.889000000000001,273.61,129.91,-134.38,2468.67,14310.36,-2.28,0.0,0.11599999999999999,291.5297236114704,234.54895176605686,1.5705880998456399,1.6543892692210769,8.416911878652964,207.34920489040096,1627.6287025603021
2019-06-01 03:35:50.280,2019-06-01T03:35:50.280000,binospec,wfs_ff_cal_img_2019.0601.033550.fits,40.0,1.0898,150.38733595,66.57731849,13.0,13.1,12.885,273.36,129.79,-134.67,2466.91,14308.84,-5.96,0.0,-0.0,283.1862695355651,230.37865917437014,1.6735207013709832,1.7621349745175114,8.858156457342725,339.8292264741212,1806.0289999642494
2019-06-01 03:36:33.553,2019-06-01T03:36:33.553000,binospec,wfs_ff_cal_img_2019.0601.033633.fits,40.0,1.0892,150.78787558,66.65317136,13.0,13.1,12.901,273.18,129.77,-133.83,2465.28,14306.93,-7.92,0.0,0.0,294.0595927315248,243.5433202281628,1.3934280216085198,1.4667264352641043,7.63845992666057,331.0599855105025,1600.8301270653942
2019-06-01 03:37:16.936,2019-06-01T03:37:16.936000,binospec,wfs_ff_cal_img_2019.0601.033716.fits,40.0,1.0886,151.19342557,66.72825175,13.0,13.1,12.847999999999999,273.03,129.68,-133.07,2463.06,14306.75,-6.3,0.0,-0.0,291.3584137765624,245.174257472255,1.423940816058141,1.4983488431480751,7.770559305600827,267.75211643661135,1705.3852811635938
2019-06-01 03:38:00.194,2019-06-01T03:38:00.194000,binospec,wfs_ff_cal_img_2019.0601.033800.fits,40.0,1.088,151.60550942,66.80343943,13.0,13.1,12.859000000000002,272.8,129.55,-132.0,2461.38,14304.46,-8.19,0.18600000000000003,0.0,291.46493330019905,245.7113665180217,1.3300268559211623,1.3990645343206576,7.354491569604804,323.09200949949013,1702.2852543394645
2019-06-01 03:38:43.500,2019-06-01T03:38:43.500000,binospec,wfs_ff_cal_img_2019.0601.033843.fits,40.0,1.0874,152.01380600000002,66.87666373,13.0,13.1,12.902000000000001,272.71,129.52,-131.37,2464.73,14302.92,-3.5,0.0,-0.0,298.0169822009472,238.6887537311193,1.4589360814795944,1.5341571989645837,7.919682705116731,228.78798073674415,1722.8803413767255
2019-06-01 03:39:26.838,2019-06-01T03:39:26.838000,binospec,wfs_ff_cal_img_2019.0601.033926.fits,40.0,1.0868,152.43053544,66.94948034,13.0,13.1,12.83,272.69,129.41,-130.27,2463.28,14301.47,-2.99,0.0,0.0,293.8090141998919,240.1979607983472,1.3343829897482822,1.4027176929962786,7.369870063393968,193.68739349790073,1782.9501046832113
2019-06-01 03:40:10.072,2019-06-01T03:40:10.072000,binospec,wfs_ff_cal_img_2019.0601.034010.fits,40.0,1.0862,152.84846651,67.02148156,13.0,13.0,12.84,272.55,129.34,-129.57,2461.52,14300.62,-0.0,-0.0,0.0,272.36747631466443,238.92234588944905,1.797081828979652,1.8884858363102428,9.370667950037015,283.2528239473558,1915.7398553581866
2019-06-01 03:40:53.476,2019-06-01T03:40:53.476000,binospec,wfs_ff_cal_img_2019.0601.034053.fits,40.0,1.0856,153.26195584,67.09119754,13.0,13.1,12.88,272.36,129.26,-128.81,2459.93,14299.79,-1.19,0.0,0.0,294.16979172079243,243.371903200218,1.5087072059674809,1.5849182470512522,8.130252372254063,177.3027683149161,1838.9303158924206
2019-06-01 03:41:37.059,2019-06-01T03:41:37.059000,binospec,wfs_ff_cal_img_2019.0601.034137.fits,40.0,1.0851,153.6904119,67.160538,13.0,13.1,12.855,272.25,129.23,-128.05,2458.89,14299.3,-3.71,0.11199999999999999,0.0,292.11177563270746,245.4308221419948,1.2187023347013357,1.2799102032540572,6.849875940548816,226.84343459987537,1886.692175248046
2019-06-01 03:42:20.496,2019-06-01T03:42:20.496000,binospec,wfs_ff_cal_img_2019.0601.034220.fits,40.0,1.0845,154.11807402,67.22944931,13.0,13.1,12.87,272.11,129.14,-127.21,2459.71,14299.77,-7.31,0.0,-0.0,291.83781940726294,246.49873613747937,1.3493392781619733,1.4166380298362573,7.428420468359965,281.510117851504,1877.312438217191
2019-06-01 03:43:03.749,2019-06-01T03:43:03.749000,binospec,wfs_ff_cal_img_2019.0601.034303.fits,40.0,1.084,154.54588635,67.29756669,13.0,13.0,12.839,272.07,129.11,-126.25,2458.3,14298.98,-5.76,0.0,0.0,294.91440773167733,244.8660526301386,1.6722131676994754,1.7551296713364206,8.829588230030291,255.8831651210736,1844.1518925154214
2019-06-01 03:43:47.033,2019-06-01T03:43:47.033000,binospec,wfs_ff_cal_img_2019.0601.034347.fits,40.0,1.0835,154.97068388,67.36376361,13.0,13.0,12.783,271.94,129.0,-125.38,2458.17,14297.05,-3.63,0.561,0.0,293.50094205281414,245.26258664740857,1.3930807113442285,1.4617517700422986,7.617643458912215,206.9621828095557,1846.8597848541915
2019-06-01 03:44:30.312,2019-06-01T03:44:30.312000,binospec,wfs_ff_cal_img_2019.0601.034430.fits,40.0,1.083,155.39372187,67.42792205,13.0,13.0,12.8,271.83,128.93,-124.86,2464.23,14295.77,-9.41,5.428,-1.2309999999999999,297.69636020335713,255.1502257209104,1.5958040689097135,1.6740045807306887,8.497539785489836,478.84134021809166,1659.2902192012752
2019-06-01 03:45:13.578,2019-06-01T03:45:13.578000,binospec,wfs_ff_cal_img_2019.0601.034513.fits,40.0,1.0824,155.83529929,67.49371127,13.0,13.0,12.833,271.96,128.87,-124.1,2463.01,14294.62,-8.0,0.0,-0.0,291.1405342330325,245.9581557295668,1.4015793601090871,1.4697733332989786,7.6512048952530405,300.61773901555625,1850.0359249644096
2019-06-01 03:45:56.844,2019-06-01T03:45:56.844000,binospec,wfs_ff_cal_img_2019.0601.034556.fits,40.0,1.0819,156.27198437,67.55737618,13.0,13.0,12.770999999999999,271.86,128.82,-123.37,2461.29,14294.79,-13.97,0.0,-0.0,290.1449717299538,247.9567031620129,1.4514932072694977,1.5216938318836422,7.867834357226193,424.50633382096214,1878.112333136572
2019-06-01 03:46:40.118,2019-06-01T03:46:40.118000,binospec,wfs_ff_cal_img_2019.0601.034640.fits,40.0,1.0815,156.69490435,67.61785463,13.0,12.9,12.675,271.65,128.77,-122.35,2459.43,14291.72,-12.53,0.0,-0.0,285.85383444798543,246.1945097199356,1.5253539209950047,1.598772012396686,8.187556390086346,392.1438008659532,1926.7208572477648
2019-06-01 03:57:46.651,2019-06-01T03:57:46.651000,binospec,wfs_ff_cal_img_2019.0601.035746.fits,20.0,1.1661,-7.36530286,59.04345489,13.0,12.8,12.258,305.26,123.63,-89.3,2800.63,14251.74,-1.25,7.385,-2.524,284.49523478951306,257.13979210497797,1.0118874940405664,1.1096185430095928,6.117989902101438,438.87982063140157,1025.9099233300951
2019-06-01 03:58:48.871,2019-06-01T03:58:48.871000,binospec,wfs_ff_cal_img_2019.0601.035848.fits,30.0,1.1665,-7.59453517,59.01323176,12.75,12.8,12.177,312.67,121.11,-27.01,2986.13,14249.96,-3.98,3.217,-0.938,283.3127841091278,256.87732823868265,0.9247599317810224,1.0142846433341093,5.702399855729188,443.24154401890763,1001.5463951911532
2019-06-01 04:00:11.186,2019-06-01T04:00:11.186000,binospec,wfs_ff_cal_img_2019.0601.040011.fits,40.0,1.167,-7.89522152,58.97215104,12.75,12.8,12.231,316.12,120.21,-3.92,3067.69,14224.64,-24.48,0.0,-0.0,283.24781697992273,255.73058609117427,0.9628555169237719,1.0563397845440272,5.8862675237691535,643.6104811994428,1007.3892291393613
2019-06-01 04:00:54.428,2019-06-01T04:00:54.428000,binospec,wfs_ff_cal_img_2019.0601.040054.fits,40.0,1.1673,-8.05798869,58.94927717,12.75,12.8,12.181,316.11,120.24,-3.95,3068.37,14224.41,-21.52,0.0,-0.0,285.34788807447563,256.2666877123631,1.003649192739852,1.1012639706867982,6.081742547710885,559.2017320515247,964.508330023262
2019-06-01 04:01:37.700,2019-06-01T04:01:37.700000,binospec,wfs_ff_cal_img_2019.0601.040137.fits,40.0,1.1675,-8.21622829,58.9270041,12.75,12.8,12.186,316.18,120.26,-4.13,3068.78,14210.82,-13.31,0.0,-0.508,284.193164302393,256.8063625915104,1.037868705512495,1.1389287357618945,6.2448980601445045,382.57262734439627,943.3743120710988
2019-06-01 04:02:21.069,2019-06-01T04:02:21.069000,binospec,wfs_ff_cal_img_2019.0601.040221.fits,40.0,1.1678,-8.37473611,58.90329338,12.75,12.8,12.186,316.23,120.26,1.96,3069.28,14199.35,-8.02,0.0,-0.7120000000000001,283.80978652746467,256.04888033125457,0.9980425726118164,1.0953934748312528,6.056253040618229,253.49058947957118,976.0499301740125
2019-06-01 04:03:04.421,2019-06-01T04:03:04.421000,binospec,wfs_ff_cal_img_2019.0601.040304.fits,40.0,1.1681,-8.53244999,58.88019419,12.5,12.7,12.187999999999999,316.25,119.98,10.15,3069.14,14192.42,-5.63,0.0,-0.0,283.061442946988,255.615365553658,0.8590225170676269,0.9429584621723316,5.388580518396043,180.74103448372452,944.4700199691088
2019-06-01 04:03:48.265,2019-06-01T04:03:48.265000,binospec,wfs_ff_cal_img_2019.0601.040348.fits,40.0,1.1684,-8.68718126,58.85610796,12.5,12.7,12.142999999999999,316.12,119.67,10.38,3070.46,14187.25,-6.53,0.0,-0.16699999999999998,282.58982325824087,256.21976813922845,0.9480503799241238,1.0408456837372717,5.818625781762782,207.24008319521218,950.7158294520036
2019-06-01 04:04:31.516,2019-06-01T04:04:31.516000,binospec,wfs_ff_cal_img_2019.0601.040431.fits,40.0,1.1687,-8.84401538,58.83168913,12.75,12.7,12.173,316.4,119.73,12.16,3071.0,14183.98,-11.79,0.0,-0.135,283.73731511271825,255.94975813791055,0.8810744670701273,0.9674631728647884,5.4966790543865365,331.59491158299164,992.4605024209944
2019-06-01 04:05:14.848,2019-06-01T04:05:14.848000,binospec,wfs_ff_cal_img_2019.0601.040514.fits,40.0,1.169,-9.00314548,58.80636907,12.75,12.7,12.205,316.42,119.66,13.52,3070.91,14185.7,-8.25,0.0,-0.46,282.76439551521617,256.4055416848458,0.8232213659556744,0.9040768324543476,5.216446033267943,265.60800722046366,1000.7926119408393
2019-06-01 04:05:58.193,2019-06-01T04:05:58.193000,binospec,wfs_ff_cal_img_2019.0601.040558.fits,40.0,1.1693,-9.15896036,58.78115631,12.25,12.7,12.218,316.32,119.61,18.62,3071.77,14175.82,-11.43,0.0,-0.063,282.8544836934056,256.83922650329504,0.8174204655085484,0.8978443966714021,5.188783709207066,325.65321962609994,957.9357661696556
2019-06-01 04:06:41.578,2019-06-01T04:06:41.578000,binospec,wfs_ff_cal_img_2019.0601.040641.fits,40.0,1.1696,-9.31135274,58.75551439,12.0,12.7,12.202,316.43,119.37,19.74,3072.99,14179.32,-7.89,0.0,-1.351,283.95592164076527,257.9547177716179,0.922653492403641,1.013587032595756,5.699342628230231,253.88684848593567,967.7396655980232
2019-06-01 04:07:24.835,2019-06-01T04:07:24.835000,binospec,wfs_ff_cal_img_2019.0601.040724.fits,40.0,1.17,-9.46656681,58.72996903,12.0,12.7,12.165,316.67,119.43,36.32,3072.72,14169.04,-7.25,0.0,-0.602,283.7784554238905,257.94918665388656,0.9270785651827476,1.0186571948699872,5.7215568396190255,252.66632211427964,1050.4512703616153
2019-06-01 04:08:08.171,2019-06-01T04:08:08.171000,binospec,wfs_ff_cal_img_2019.0601.040808.fits,40.0,1.1703,-9.62131954,58.70347954,12.0,12.7,12.175,316.48,118.7,43.69,3073.63,14171.81,-6.72,-0.0,-0.0,283.72992113460475,257.1685875897074,0.8911763464628718,0.9793591246632052,5.549048822048477,218.12687947708596,1045.8874070046368
2019-06-01 04:08:51.460,2019-06-01T04:08:51.460000,binospec,wfs_ff_cal_img_2019.0601.040851.fits,40.0,1.1706,-9.77866864,58.67611028,12.0,12.7,12.179,316.63,118.47,43.54,3074.44,14168.68,-3.84,-0.126,-0.551,282.78854998649837,257.55797237671663,0.8356178391345266,0.9184442821888512,5.280140906224455,153.52427929740813,997.8175011858259
2019-06-01 04:09:34.696,2019-06-01T04:09:34.696000,binospec,wfs_ff_cal_img_2019.0601.040934.fits,40.0,1.171,-9.92953753,58.64936329,12.0,12.7,12.15,316.71,118.5,49.73,3072.76,14166.38,-0.41,0.0,-1.035,284.3999182185098,258.2102668464411,0.9312304623919324,1.0237438627333149,5.7438307981649475,188.4513273040737,1061.3429050986567
2019-06-01 04:10:17.983,2019-06-01T04:10:17.983000,binospec,wfs_ff_cal_img_2019.0601.041017.fits,40.0,1.1713,-10.08311009,58.62170435,12.0,12.7,12.137,316.55,118.23,62.36,3074.17,14164.88,-6.87,0.0,-0.314,283.7445314636783,257.79453321747184,0.8652282652995245,0.951330859038538,5.425547532708352,218.9811452008909,996.8244246430252
2019-06-01 04:11:01.282,2019-06-01T04:11:01.282000,binospec,wfs_ff_cal_img_2019.0601.041101.fits,40.0,1.1717,-10.23904299,58.59306909,12.0,12.7,12.174000000000001,316.81,117.73,65.97,3075.17,14164.9,-7.88,0.0,-0.0,282.6914361355076,256.8367847610172,0.7961075980858059,0.8755110400135753,5.089497945624681,234.58556379364128,1067.5292416268337
2019-06-01 04:11:44.543,2019-06-01T04:11:44.543000,binospec,wfs_ff_cal_img_2019.0601.041144.fits,40.0,1.172,-10.38594221,58.56566764,12.0,12.6,12.165999999999999,316.94,117.64,65.95,3075.66,14161.69,-3.58,-0.0,-0.132,282.68463292549995,256.2595582681774,0.8266461292769834,0.9092351224199872,5.2393260697846005,144.58199071326516,1086.0868911671653
2019-06-01 04:12:27.832,2019-06-01T04:12:27.832000,binospec,wfs_ff_cal_img_2019.0601.041227.fits,40.0,1.1724,-10.54110263,58.53628136,12.0,12.6,12.163,317.0,117.63,67.2,3076.57,14158.33,-0.0,0.14400000000000002,-0.0,281.59544248432536,256.51734144547567,0.8021623105928649,0.8824858260877567,5.1205321914661255,113.61222437187979,1045.253168037426
2019-06-01 04:41:12.921,2019-06-01T04:41:12.921000,binospec,wfs_ff_cal_img_2019.0601.044112.fits,40.0,1.1914,-16.23178443,57.07506757,12.0,12.2,11.71,320.51,118.91,53.53,3113.39,14142.61,-64.22,0.0,-1.1840000000000002,286.365268076529,254.10851676233622,1.0122720581180449,1.1244284010678918,6.1821640369964515,1570.632036662601,994.1955668966314
2019-06-01 04:41:56.278,2019-06-01T04:41:56.278000,binospec,wfs_ff_cal_img_2019.0601.044156.fits,40.0,1.1919,-16.362815700000002,57.03159433,12.0,12.2,11.811,320.59,118.93,68.59,3113.57,14142.28,-46.83,0.187,-0.0,286.75228840520555,259.2221875919416,1.110251042811441,1.2335736433379738,6.652011961094657,1154.8592403397938,976.9460718001044
2019-06-01 04:42:39.529,2019-06-01T04:42:39.529000,binospec,wfs_ff_cal_img_2019.0601.044239.fits,40.0,1.1925,-16.49594982,56.98672633,12.0,12.2,11.802,320.58,118.21,67.23,3118.01,14116.32,-15.33,0.0,-1.354,283.17245677099186,256.0178738693055,0.906454869420346,1.0074447057630491,5.6724140875063975,418.71889377199625,1026.0844466782946
2019-06-01 04:43:22.816,2019-06-01T04:43:22.816000,binospec,wfs_ff_cal_img_2019.0601.044322.fits,40.0,1.1932,-16.62808616,56.94171887,12.0,12.2,11.777999999999999,320.75,118.32,84.59,3119.28,14097.37,-1.78,0.0,-1.423,282.29425668120945,256.0938466551701,0.9156684490327559,1.0180431753468633,5.718867264575628,158.7868424938897,982.7335362572784
2019-06-01 04:44:06.252,2019-06-01T04:44:06.252000,binospec,wfs_ff_cal_img_2019.0601.044406.fits,40.0,1.1938,-16.75782998,56.89690452,12.0,12.2,11.735,321.03,117.61,102.82,3120.41,14093.18,1.13,0.0,-1.696,282.37620258837995,256.1064082935188,1.0059657956513064,1.1187734696045468,6.157672148590323,146.3857228470476,1043.933839250725
2019-06-01 04:44:49.506,2019-06-01T04:44:49.506000,binospec,wfs_ff_cal_img_2019.0601.044449.fits,40.0,1.1944,-16.88939769,56.85111385,11.75,12.2,11.738,321.18,116.92,123.03,3121.27,14098.59,-0.35,0.0,-0.295,282.4246440634134,255.67784306554933,0.9903829649121018,1.101775316518419,6.083962027178034,101.70876330062426,998.7949656523587
2019-06-01 04:45:32.898,2019-06-01T04:45:32.898000,binospec,wfs_ff_cal_img_2019.0601.044532.fits,40.0,1.195,-17.01890547,56.80562359,11.75,12.2,11.74,321.19,116.19,126.17,3122.45,14100.42,0.1,0.0,-0.306,282.9448960337411,256.83404037352943,0.9271317970949232,1.031720878230995,5.778735974109452,120.67617562186945,1047.1826353516883
2019-06-01 04:46:16.180,2019-06-01T04:46:16.180000,binospec,wfs_ff_cal_img_2019.0601.044616.fits,40.0,1.1956,-17.14703995,56.75995093,11.75,12.2,11.728,321.3,116.09,129.7,3123.94,14102.21,-0.0,0.0,-0.599,282.4027055465593,255.55428446178885,0.8494273109196696,0.9455353371253512,5.399962025184416,96.3872595083745,986.1824274106972
2019-06-01 04:46:59.503,2019-06-01T04:46:59.503000,binospec,wfs_ff_cal_img_2019.0601.044659.fits,40.0,1.1963,-17.27667647,56.71323758,11.75,12.2,11.739,321.51,116.02,136.63,3125.16,14102.44,0.48,0.0,-0.586,282.34865045522736,256.137316520498,0.8679474190921171,0.9664902511677124,5.4923928481829964,118.37881502004265,967.7109083937013
2019-06-01 04:47:42.813,2019-06-01T04:47:42.813000,binospec,wfs_ff_cal_img_2019.0601.044742.fits,40.0,1.1969,-17.40602332,56.66607362,11.75,12.2,11.734000000000002,321.63,115.8,144.03,3126.3,14103.88,-0.6,0.0,-0.5579999999999999,282.76045708038293,256.5880364250595,0.879309317697651,0.9794367500505616,5.549390324254036,77.5328862310618,988.672422322891
2019-06-01 04:48:26.078,2019-06-01T04:48:26.078000,binospec,wfs_ff_cal_img_2019.0601.044826.fits,40.0,1.1976,-17.53261285,56.61923152,11.75,12.2,11.664000000000001,321.74,115.47,151.45,3127.29,14104.1,2.3,0.0,-0.0,282.41317374809444,256.25490887281,0.9947392393925896,1.1083995026997384,6.1127029841817535,141.07962579234015,1018.9352417729352
2019-06-01 04:49:09.388,2019-06-01T04:49:09.388000,binospec,wfs_ff_cal_img_2019.0601.044909.fits,40.0,1.1982,-17.65815096,56.57231432,11.75,12.1,11.562000000000001,321.83,115.19,151.16,3128.24,14104.3,0.0,0.728,0.0,281.7290311512995,258.04464985779003,1.1530041151251085,1.2851340972515015,6.8721243496715125,84.05583942231502,1049.8933690844294
2019-06-01 04:49:52.638,2019-06-01T04:49:52.638000,binospec,wfs_ff_cal_img_2019.0601.044952.fits,40.0,1.1989,-17.78613524,56.524013100000005,11.75,12.1,11.571,321.93,115.27,150.64,3137.66,14104.63,-2.38,0.508,-0.6409999999999999,283.4557051259207,255.8866579127906,0.9896157421820404,1.1034086171171662,6.091050490442734,145.5305519780142,1069.7559247634829
2019-06-01 04:50:35.989,2019-06-01T04:50:35.989000,binospec,wfs_ff_cal_img_2019.0601.045035.fits,40.0,1.1995,-17.9135509,56.47647363,11.75,12.1,11.609000000000002,322.42,115.38,157.94,3144.86,14103.07,-2.35,0.721,-0.0,282.669984099198,256.7124372762369,0.9938900427304258,1.1085071304095808,6.1131697883007945,142.5690554251307,1066.8481445329014
2019-06-01 04:51:19.280,2019-06-01T04:51:19.280000,binospec,wfs_ff_cal_img_2019.0601.045119.fits,40.0,1.2002,-18.03467945,56.427796900000004,11.75,12.1,11.661,322.67,115.02,157.96,3154.69,14102.51,0.0,0.0,-0.195,282.86673118542166,259.2211287272276,1.0486329897403968,1.1699725969831112,6.378879892213225,91.70489490219587,1042.4160115862253
2019-06-01 04:52:02.674,2019-06-01T04:52:02.674000,binospec,wfs_ff_cal_img_2019.0601.045202.fits,40.0,1.2009,-18.16209511,56.37910945,11.75,12.2,11.659,323.2,115.0,157.99,3155.82,14101.87,-0.07,0.18600000000000003,-0.0,283.05730069834664,257.9648860164553,1.0604823776738947,1.1836071036968514,6.437585834969218,81.49387486917146,1095.6309541053663
2019-06-01 04:52:46.378,2019-06-01T04:52:46.378000,binospec,wfs_ff_cal_img_2019.0601.045246.fits,40.0,1.2016,-18.28613118,56.329198899999994,11.75,12.2,11.645999999999999,323.32,115.05,157.39,3158.31,14101.83,-0.0,0.0,-0.0,281.9786004221652,257.4814706858984,1.08293677984001,1.209091187266437,6.547087397036639,76.54742394800483,1106.0001167355754
2019-06-01 04:53:29.713,2019-06-01T04:53:29.713000,binospec,wfs_ff_cal_img_2019.0601.045329.fits,40.0,1.2023,-18.41278508,56.28059728,11.75,12.1,11.655999999999999,323.5,115.09,156.84,3159.45,14101.73,-0.0,0.0,-0.35600000000000004,282.3495289111132,257.81461863181363,1.0815126333033571,1.20792315130676,6.542074878103719,63.14234623571665,1096.132950041603
2019-06-01 04:54:13.089,2019-06-01T04:54:13.089000,binospec,wfs_ff_cal_img_2019.0601.045413.fits,40.0,1.203,-18.53667095,56.23056872,11.75,12.2,11.659,323.57,115.22,161.57,3160.58,14100.46,-2.13,0.0,-0.0,282.66369541356096,257.17281871895364,1.0779159469789568,1.2043265853310103,6.526636716451386,139.60281070120718,1133.4129263747434
